datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-13T16:29:39.811703,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11991,0.11,0,44,588.21
2025-08-13T16:29:49.836597,0,NVIDIA GeForce RTX 4080 Laptop GPU,3498,12282,8505,28.48,2,46,18.44
2025-08-13T16:29:59.862436,0,NVIDIA GeForce RTX 4080 Laptop GPU,5439,12282,6565,44.28,18,49,35.28
2025-08-13T16:30:09.889372,0,NVIDIA GeForce RTX 4080 Laptop GPU,5459,12282,6544,44.45,65,53,75.13
