datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T14:36:19.149955,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11994,0.08,0,42,588.21
2025-07-03T14:36:29.177588,0,NVIDIA GeForce RTX 4080 Laptop GPU,565,12282,11438,4.6,1,44,18.04
2025-07-03T14:36:39.208458,0,NVIDIA GeForce RTX 4080 Laptop GPU,5245,12282,6758,42.7,1,45,18.13
2025-07-03T14:36:49.242898,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,33,48,31.61
2025-07-03T14:36:59.273791,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,29,50,37.22
2025-07-03T14:37:09.310468,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,51,35.3
2025-07-03T14:37:19.338053,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,41,52,39.7
2025-07-03T14:37:29.365200,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,32,54,39.33
2025-07-03T14:37:39.397986,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,55,42.22
2025-07-03T14:37:49.430095,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,56,37.57
2025-07-03T14:37:59.451062,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,44,57,38.19
2025-07-03T14:38:09.487229,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,42,60,59.3
2025-07-03T14:38:19.519468,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,60,59.48
2025-07-03T14:38:29.550736,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,37,60,60.03
2025-07-03T14:38:39.583709,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,59,46.23
2025-07-03T14:38:49.613313,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,58,38.28
2025-07-03T14:38:59.647123,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,30,58,40.49
2025-07-03T14:39:09.676871,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,58,39.73
2025-07-03T14:39:19.714229,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,58,37.31
2025-07-03T14:39:29.740335,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,61,56.72
2025-07-03T14:39:39.768706,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,61,57.76
2025-07-03T14:39:49.799144,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,59,40.27
2025-07-03T14:39:59.827769,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,31,61,55.76
2025-07-03T14:40:09.858348,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,55,60,41.84
2025-07-03T14:40:19.885186,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,34,62,58.35
2025-07-03T14:40:29.911677,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,62,57.92
2025-07-03T14:40:39.945429,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,34,60,49.33
2025-07-03T14:40:49.971980,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,38,60,39.9
2025-07-03T14:40:59.998902,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,42,60,39.77
2025-07-03T14:41:10.033941,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,33,62,57.49
2025-07-03T14:41:20.071012,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,62,57.34
2025-07-03T14:41:30.096798,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,43,63,61.7
2025-07-03T14:41:40.127311,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,34,60,37.29
2025-07-03T14:41:50.155931,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,44,61,40.62
2025-07-03T14:42:00.186055,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,35,62,59.66
2025-07-03T14:42:10.211286,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,38,63,61.42
2025-07-03T14:42:20.238483,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,41,63,61.29
2025-07-03T14:42:30.265589,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,63,60.45
2025-07-03T14:42:40.292486,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,33,63,61.27
2025-07-03T14:42:50.318972,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,63,58.84
2025-07-03T14:43:00.347838,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,39,63,59.28
2025-07-03T14:43:10.387666,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,63,60.2
2025-07-03T14:43:20.420344,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,45,62,44.54
2025-07-03T14:43:30.449437,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,39,60,39.9
2025-07-03T14:43:40.477587,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,38,61,39.58
2025-07-03T14:43:50.511720,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,16,60,38.07
2025-07-03T14:44:00.547901,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,38,60,40.51
2025-07-03T14:44:10.567717,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,42,62,59.44
2025-07-03T14:44:20.594191,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,41,63,58.91
2025-07-03T14:44:30.628344,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,39,63,60.02
2025-07-03T14:44:40.653201,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,45,64,62.76
2025-07-03T14:44:50.677518,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,46,64,62.99
2025-07-03T14:45:00.709628,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,44,63,59.92
2025-07-03T14:45:10.744044,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,39,62,55.05
2025-07-03T14:45:20.775615,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,47,63,61.94
2025-07-03T14:45:30.806072,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,40,64,59.29
2025-07-03T14:45:40.834887,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,39,63,60.64
2025-07-03T14:45:50.860189,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,42,63,61.51
2025-07-03T14:46:00.895769,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,61,48.0
2025-07-03T14:46:10.924801,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,37,63,58.29
2025-07-03T14:46:20.949554,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,45,64,61.3
2025-07-03T14:46:30.975329,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,44,64,61.06
2025-07-03T14:46:41.002024,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,44,65,62.43
2025-07-03T14:46:51.031759,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,34,64,52.84
2025-07-03T14:47:01.065352,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,36,63,45.17
2025-07-03T14:47:11.106965,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,41,65,61.52
2025-07-03T14:47:21.134812,0,NVIDIA GeForce RTX 4080 Laptop GPU,5288,12282,6716,43.05,34,64,58.49
