datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-09T00:15:55.288302,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11990,0.11,0,45,3.24
2025-07-09T00:16:05.314382,0,NVIDIA GeForce RTX 4080 Laptop GPU,290,12282,11714,2.36,0,46,18.24
2025-07-09T00:16:15.337487,0,NVIDIA GeForce RTX 4080 Laptop GPU,5372,12282,6632,43.74,1,47,18.89
2025-07-09T00:16:25.381242,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,34,50,35.98
2025-07-09T00:16:35.414320,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,36,51,33.44
2025-07-09T00:16:45.450899,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,30,52,29.15
2025-07-09T00:16:55.483062,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,31,53,35.16
2025-07-09T00:17:05.511307,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,30,53,30.32
2025-07-09T00:17:15.546188,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,33,54,29.53
2025-07-09T00:17:25.583528,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,37,54,31.58
2025-07-09T00:17:35.611248,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,27,55,29.6
2025-07-09T00:17:45.650097,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,35,54,30.6
2025-07-09T00:17:55.686238,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,31,54,33.9
2025-07-09T00:18:05.711798,0,NVIDIA GeForce RTX 4080 Laptop GPU,5547,12282,6457,45.16,29,54,33.83
2025-07-09T00:18:15.739246,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,30,55,36.92
2025-07-09T00:18:25.769596,0,NVIDIA GeForce RTX 4080 Laptop GPU,5413,12282,6591,44.07,28,53,34.12
2025-07-09T00:18:35.794993,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,36,54,30.83
2025-07-09T00:18:45.830982,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,32,54,28.79
2025-07-09T00:18:55.861823,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,36,53,32.95
2025-07-09T00:19:05.889735,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,41,53,33.58
2025-07-09T00:19:15.914974,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,42,53,30.1
2025-07-09T00:19:25.944457,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,35,52,30.08
2025-07-09T00:19:35.977029,0,NVIDIA GeForce RTX 4080 Laptop GPU,5545,12282,6459,45.15,33,52,29.37
