datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-13T15:35:07.074743,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11991,0.11,0,49,18.18
2025-08-13T15:35:17.100269,0,NVIDIA GeForce RTX 4080 Laptop GPU,508,12282,11495,4.14,3,48,17.94
2025-08-13T15:35:27.124353,0,NVIDIA GeForce RTX 4080 Laptop GPU,5436,12282,6567,44.26,1,48,19.74
2025-08-13T15:35:37.149950,0,NVIDIA GeForce RTX 4080 Laptop GPU,5587,12282,6416,45.49,52,54,72.29
2025-08-13T15:35:47.175470,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,58,58,69.75
2025-08-13T15:35:57.202418,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,68,62,72.58
2025-08-13T15:36:07.233688,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,44,57,72.54
2025-08-13T15:36:17.261068,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,68,59,75.89
2025-08-13T15:36:27.291570,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,53,61,66.82
2025-08-13T15:36:37.316802,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,54,61,76.35
2025-08-13T15:36:47.342211,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,54,61,74.16
2025-08-13T15:36:57.381214,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,51,68,75.21
2025-08-13T15:37:07.410379,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,60,63,71.18
2025-08-13T15:37:17.440202,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,43,63,73.57
2025-08-13T15:37:27.465493,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,43,70,69.14
2025-08-13T15:37:37.493271,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,64,71,72.88
2025-08-13T15:37:47.518578,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,58,63,78.12
2025-08-13T15:37:57.535311,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,55,63,72.42
2025-08-13T15:38:07.562669,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,60,64,73.91
2025-08-13T15:38:17.590512,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,49,65,69.4
2025-08-13T15:38:27.622279,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,48,68,63.7
2025-08-13T15:38:37.649300,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,44,63,66.86
2025-08-13T15:38:47.673464,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,65,65,79.29
2025-08-13T15:38:57.703070,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,54,71,74.58
2025-08-13T15:39:07.721675,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,51,67,76.02
2025-08-13T15:39:17.745926,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,64,65,77.67
2025-08-13T15:39:27.771534,0,NVIDIA GeForce RTX 4080 Laptop GPU,5611,12282,6392,45.68,45,61,73.71
