datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-10T10:23:56.596585,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,54,588.21
2025-07-10T10:24:06.617335,0,NVIDIA GeForce RTX 4080 Laptop GPU,508,12282,11496,4.14,1,55,19.54
2025-07-10T10:24:16.643810,0,NVIDIA GeForce RTX 4080 Laptop GPU,5422,12282,6581,44.15,0,55,20.33
2025-07-10T10:24:26.669034,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,36,57,35.15
2025-07-10T10:24:36.697000,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,35,57,37.45
2025-07-10T10:24:46.723388,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,32,58,38.67
2025-07-10T10:24:56.753305,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,34,58,39.05
2025-07-10T10:25:06.780434,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,30,59,42.21
2025-07-10T10:25:16.814877,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,38,60,38.17
2025-07-10T10:25:26.847895,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,37,59,35.39
2025-07-10T10:25:36.874197,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,31,61,43.66
2025-07-10T10:25:46.902587,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,35,62,40.3
2025-07-10T10:25:56.932789,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,37,60,40.1
2025-07-10T10:26:06.960915,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,39,60,38.39
2025-07-10T10:26:16.991187,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,36,61,41.61
2025-07-10T10:26:27.018253,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,37,61,39.5
2025-07-10T10:26:37.045723,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,40,62,37.24
2025-07-10T10:26:47.075820,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,42,61,39.35
2025-07-10T10:26:57.113384,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,39,61,33.7
2025-07-10T10:27:07.140980,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,39,61,35.56
2025-07-10T10:27:17.174673,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,31,61,38.27
