datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-13T16:18:09.544249,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11991,0.11,0,45,588.21
2025-08-13T16:18:19.570434,0,NVIDIA GeForce RTX 4080 Laptop GPU,292,12282,11712,2.38,0,46,16.87
2025-08-13T16:18:29.599668,0,NVIDIA GeForce RTX 4080 Laptop GPU,4736,12282,7268,38.56,0,49,29.16
2025-08-13T16:18:39.626533,0,NVIDIA GeForce RTX 4080 Laptop GPU,5455,12282,6548,44.41,43,54,58.14
2025-08-13T16:18:49.653271,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,56,63,72.39
2025-08-13T16:18:59.678863,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,50,58,71.62
2025-08-13T16:19:09.699927,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,50,60,66.19
2025-08-13T16:22:30.982714,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11991,0.11,0,47,588.21
2025-08-13T16:22:41.010981,0,NVIDIA GeForce RTX 4080 Laptop GPU,3498,12282,8505,28.48,2,48,20.43
2025-08-13T16:22:51.039091,0,NVIDIA GeForce RTX 4080 Laptop GPU,5528,12282,6475,45.01,24,51,27.35
2025-08-13T16:23:01.067645,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,46,56,70.31
2025-08-13T16:23:11.087759,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,48,57,69.96
2025-08-13T16:23:21.114410,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,44,59,75.98
2025-08-13T16:23:31.179159,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,70,61,69.22
2025-08-13T16:23:41.196718,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,66,62,75.25
2025-08-13T16:23:51.215393,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,60,63,73.2
2025-08-13T16:24:01.241252,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,42,61,71.15
2025-08-13T16:24:11.270281,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,57,63,77.96
2025-08-13T16:24:21.296723,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,44,70,71.58
2025-08-13T16:24:31.323414,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,65,72,76.29
2025-08-13T16:24:41.367231,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,60,65,78.33
2025-08-13T16:24:51.393239,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,56,71,72.7
2025-08-13T16:25:01.421665,0,NVIDIA GeForce RTX 4080 Laptop GPU,5583,12282,6420,45.46,49,66,72.93
