datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-14T11:25:30.718662,0,NVIDIA GeForce RTX 4080 Laptop GPU,15,12282,11988,0.12,0,44,3.51
2025-08-14T11:25:40.745791,0,NVIDIA GeForce RTX 4080 Laptop GPU,292,12282,11712,2.38,0,46,17.55
2025-08-14T11:25:50.788628,0,NVIDIA GeForce RTX 4080 Laptop GPU,5461,12282,6543,44.46,11,48,17.84
2025-08-14T11:26:00.819617,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,41,58,72.01
2025-08-14T11:26:10.848641,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,51,56,75.82
2025-08-14T11:26:20.876788,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,59,59,70.87
2025-08-14T11:26:30.904118,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,59,67,70.64
2025-08-14T11:26:40.931037,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,56,61,74.82
2025-08-14T11:26:50.960854,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,60,62,78.9
2025-08-14T11:27:00.986351,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,53,68,70.89
2025-08-14T11:27:11.011978,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,57,66,73.24
2025-08-14T11:27:21.040650,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,52,69,73.65
2025-08-14T11:27:31.070844,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,57,73,75.6
2025-08-14T11:27:41.098407,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,55,72,79.66
2025-08-14T11:27:51.126150,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,61,72,76.78
2025-08-14T11:28:01.155329,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,56,72,74.45
2025-08-14T11:28:11.182206,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,62,65,79.8
2025-08-14T11:28:21.217658,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,60,68,70.01
2025-08-14T11:28:31.248378,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,59,73,76.73
2025-08-14T11:28:41.276211,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,52,68,71.21
2025-08-14T11:28:51.301108,0,NVIDIA GeForce RTX 4080 Laptop GPU,5591,12282,6413,45.52,63,71,79.74
2025-08-14T11:29:01.365680,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,60,64,79.0
2025-08-14T11:29:11.396942,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,65,70,77.98
2025-08-14T11:29:21.435412,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,47,71,60.67
2025-08-14T11:29:31.461757,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,37,66,68.33
2025-08-14T11:29:41.503621,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,60,67,75.34
2025-08-14T11:29:51.540023,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,49,69,73.15
2025-08-14T11:30:01.568466,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,51,67,68.44
2025-08-14T11:30:11.598277,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,46,73,72.19
2025-08-14T11:30:21.642801,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,46,74,65.67
2025-08-14T11:30:31.711309,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,48,67,67.11
2025-08-14T11:30:41.753303,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,43,68,70.96
2025-08-14T11:30:51.781502,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6391,45.7,51,70,70.59
