datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-01T11:08:57.661708,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,42,588.21
2025-08-01T11:09:07.705264,0,NVIDIA GeForce RTX 4080 Laptop GPU,290,12282,11714,2.36,0,44,16.81
2025-08-01T11:09:17.732784,0,NVIDIA GeForce RTX 4080 Laptop GPU,4652,12282,7352,37.88,23,46,18.06
2025-08-01T11:09:27.769359,0,NVIDIA GeForce RTX 4080 Laptop GPU,5654,12282,6349,46.03,0,46,16.78
2025-08-01T11:09:37.808738,0,NVIDIA GeForce RTX 4080 Laptop GPU,5654,12282,6349,46.03,0,46,16.78
