datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-14T13:13:23.119012,0,NVIDIA GeForce RTX 4080 Laptop GPU,15,12282,11988,0.12,0,54,4.72
2025-08-14T13:13:33.155537,0,NVIDIA GeForce RTX 4080 Laptop GPU,292,12282,11712,2.38,0,54,18.68
2025-08-14T13:13:43.185500,0,NVIDIA GeForce RTX 4080 Laptop GPU,3306,12282,8698,26.92,2,54,18.88
2025-08-14T13:13:53.228102,0,NVIDIA GeForce RTX 4080 Laptop GPU,5622,12282,6382,45.77,43,63,68.35
2025-08-14T13:14:03.267039,0,NVIDIA GeForce RTX 4080 Laptop GPU,5592,12282,6412,45.53,39,62,69.03
2025-08-14T13:14:13.297715,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,56,67,68.79
2025-08-14T13:14:23.325273,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,55,68,61.36
2025-08-14T13:14:33.351807,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,46,63,71.37
2025-08-14T13:14:43.385846,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,50,64,69.17
2025-08-14T13:14:53.414844,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,51,63,70.51
2025-08-14T13:15:03.443826,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,46,64,68.05
2025-08-14T13:15:13.470757,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,46,68,74.72
2025-08-14T13:15:23.502797,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,56,67,75.67
2025-08-14T13:15:33.540269,0,NVIDIA GeForce RTX 4080 Laptop GPU,5614,12282,6390,45.71,48,70,68.76
2025-08-14T13:15:43.569462,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,53,64,69.63
2025-08-14T13:15:53.602438,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,47,69,72.38
2025-08-14T13:16:03.630852,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,51,64,70.2
2025-08-14T13:16:13.663220,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,50,64,70.48
2025-08-14T13:16:23.695218,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,55,68,71.54
2025-08-14T13:16:33.728792,0,NVIDIA GeForce RTX 4080 Laptop GPU,5624,12282,6380,45.79,54,65,68.14
