datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-11T14:55:39.578140,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,53,10.21
2025-07-11T14:55:49.608157,0,NVIDIA GeForce RTX 4080 Laptop GPU,508,12282,11496,4.14,1,52,20.18
2025-07-11T14:55:59.638147,0,NVIDIA GeForce RTX 4080 Laptop GPU,5437,12282,6567,44.27,3,52,23.83
2025-07-11T14:56:09.654541,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,35,56,59.27
2025-07-11T14:56:19.679176,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,41,59,59.85
2025-07-11T14:56:29.700366,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,36,57,57.67
2025-07-11T14:56:39.728272,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,40,57,53.44
2025-07-11T14:56:49.755190,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,38,59,56.34
2025-07-11T14:56:59.786891,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,40,57,49.97
2025-07-11T14:57:09.816407,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,37,61,59.08
2025-07-11T14:57:19.843939,0,NVIDIA GeForce RTX 4080 Laptop GPU,5599,12282,6405,45.59,45,59,59.37
2025-07-11T14:57:29.877579,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,39,60,58.97
2025-07-11T14:57:39.903203,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,38,62,56.05
2025-07-11T14:57:49.930654,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,48,60,62.06
