datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T14:51:55.802050,0,NVIDIA GeForce RTX 4080 Laptop GPU,4916,12282,7087,40.03,0,51,18.17
2025-07-03T14:55:26.749720,0,NVIDIA GeForce RTX 4080 Laptop GPU,4916,12282,7087,40.03,0,51,18.07
2025-07-03T14:55:36.774593,0,NVIDIA GeForce RTX 4080 Laptop GPU,5467,12282,6537,44.51,7,51,18.46
2025-07-03T14:55:46.799510,0,NVIDIA GeForce RTX 4080 Laptop GPU,10143,12282,1860,82.58,0,52,20.76
2025-07-03T14:55:56.827000,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,35,54,36.15
2025-07-03T14:56:06.852326,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,41,54,31.97
2025-07-03T14:56:16.877056,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,37,56,42.38
2025-07-03T14:56:26.902188,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,39,57,41.22
2025-07-03T14:56:36.927540,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,43,57,36.71
2025-07-03T14:56:40.122845,0,NVIDIA GeForce RTX 4080 Laptop GPU,9821,12282,2182,79.96,0,55,18.47
2025-07-03T14:56:50.149560,0,NVIDIA GeForce RTX 4080 Laptop GPU,7721,12282,4283,62.86,1,55,20.03
2025-07-03T14:57:00.176315,0,NVIDIA GeForce RTX 4080 Laptop GPU,10163,12282,1840,82.75,16,55,24.46
2025-07-03T14:57:10.199462,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,29,55,27.28
2025-07-03T14:57:20.230550,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,33,55,28.96
2025-07-03T14:57:30.260389,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,29,55,28.77
