datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-09T10:45:01.374800,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11990,0.11,0,44,3.24
2025-07-09T10:45:11.413520,0,NVIDIA GeForce RTX 4080 Laptop GPU,290,12282,11714,2.36,0,46,18.23
2025-07-09T10:45:21.440702,0,NVIDIA GeForce RTX 4080 Laptop GPU,5372,12282,6632,43.74,0,47,19.15
2025-07-09T10:45:31.470241,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,27,50,33.15
