datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-10T12:43:32.550665,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,49,588.21
2025-07-10T12:43:42.579591,0,NVIDIA GeForce RTX 4080 Laptop GPU,3496,12282,8507,28.46,0,50,17.27
2025-07-10T12:43:52.605623,0,NVIDIA GeForce RTX 4080 Laptop GPU,5439,12282,6565,44.28,42,54,30.9
2025-07-10T12:44:02.633511,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,41,57,58.94
2025-07-10T12:44:12.659094,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,45,60,61.06
2025-07-10T12:44:22.684812,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,38,59,61.05
2025-07-10T12:44:32.711020,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,46,60,61.53
2025-07-10T12:44:42.738385,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,47,61,61.36
2025-07-10T12:44:52.768595,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,45,62,60.87
2025-07-10T12:45:02.788498,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,46,63,62.58
2025-07-10T12:45:12.818090,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,42,62,61.25
2025-07-10T12:45:22.843726,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,43,66,61.84
2025-07-10T12:45:32.870385,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,44,63,61.38
2025-07-10T12:45:42.895956,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,40,64,60.58
2025-07-10T12:45:52.921586,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,41,64,61.11
2025-07-10T12:46:02.946614,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,47,64,62.98
2025-07-10T12:46:12.973001,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,33,64,60.04
2025-07-10T12:46:23.001812,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,44,65,61.85
2025-07-10T12:46:33.026866,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,46,65,61.81
2025-07-10T12:46:43.063962,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,39,66,61.55
2025-07-10T12:46:53.089372,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,42,64,62.44
2025-07-10T12:47:03.120948,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,45,65,62.76
2025-07-10T12:47:13.153379,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,35,64,58.87
2025-07-10T12:47:23.182120,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,46,66,63.58
2025-07-10T12:47:33.207213,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,43,68,61.61
2025-07-10T12:47:43.243725,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,43,65,61.35
2025-07-10T12:47:53.268748,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,46,65,63.56
2025-07-10T12:48:03.297105,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,44,66,64.09
2025-07-10T12:48:13.325211,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,46,66,64.63
2025-07-10T12:48:23.351067,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,41,65,61.44
2025-07-10T12:48:33.378749,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,33,65,62.18
2025-07-10T12:48:43.423710,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,44,65,62.35
2025-07-10T12:48:53.448373,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,41,65,61.45
2025-07-10T12:49:03.478976,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,42,66,60.99
2025-07-10T12:49:13.504863,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,36,65,59.29
