datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T11:08:31.584348,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,33,588.21
2025-07-03T11:08:41.614364,0,NVIDIA GeForce RTX 4080 Laptop GPU,3502,12282,8502,28.51,0,35,17.77
2025-07-03T11:08:51.642514,0,NVIDIA GeForce RTX 4080 Laptop GPU,5266,12282,6738,42.88,66,43,75.98
2025-07-03T11:09:01.668415,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,70,50,57.75
2025-07-03T11:09:11.695555,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,44,51,73.11
2025-07-03T11:09:21.714594,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,68,55,74.76
2025-07-03T11:09:31.781068,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,53,56,73.37
2025-07-03T11:09:41.805534,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,59,56,72.76
2025-07-03T11:09:51.831022,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,68,58,75.68
2025-07-03T11:10:01.857534,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,68,57,75.56
2025-07-03T11:10:11.889422,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,61,76.14
2025-07-03T11:10:21.925775,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,73,60,74.76
2025-07-03T11:10:31.952321,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,70,62,77.0
2025-07-03T11:10:41.978942,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,67,60,77.46
2025-07-03T11:10:52.008023,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,69,62,75.95
2025-07-03T11:11:02.039751,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,52,65,73.16
2025-07-03T11:11:12.066748,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,59,63,75.51
2025-07-03T11:11:22.106867,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,68,64,74.75
2025-07-03T11:11:32.134905,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,48,65,72.16
2025-07-03T11:11:42.160622,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,64,75.46
2025-07-03T11:11:52.186618,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,55,64,73.75
2025-07-03T11:12:02.221084,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,54,67,73.8
2025-07-03T11:12:12.246661,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,63,67,76.63
2025-07-03T11:12:22.287334,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,68,66,76.08
2025-07-03T11:12:32.314764,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,29,63,71.86
2025-07-03T11:12:42.341154,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,67,66,75.0
2025-07-03T11:12:52.373166,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,59,66,74.32
2025-07-03T11:13:02.402406,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,68,66,74.15
2025-07-03T11:13:12.429814,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,69,68,77.02
2025-07-03T11:13:22.468595,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,61,70,77.85
2025-07-03T11:13:32.504079,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,72,68,77.01
