datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T10:34:06.155423,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,38,588.21
2025-07-03T10:34:16.184910,0,NVIDIA GeForce RTX 4080 Laptop GPU,3501,12282,8502,28.51,0,40,18.49
2025-07-03T10:34:26.211762,0,NVIDIA GeForce RTX 4080 Laptop GPU,5266,12282,6738,42.88,67,48,75.32
2025-07-03T10:34:36.239901,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,68,51,59.32
2025-07-03T10:34:46.267029,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,70,54,76.18
2025-07-03T10:34:56.294716,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,68,56,73.99
2025-07-03T10:35:06.320998,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,70,59,73.83
2025-07-03T10:35:16.349988,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,64,62,73.89
2025-07-03T10:35:26.368618,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,60,61,75.18
2025-07-03T10:35:36.394734,0,NVIDIA GeForce RTX 4080 Laptop GPU,5365,12282,6638,43.68,65,63,77.57
2025-07-03T10:35:46.421350,0,NVIDIA GeForce RTX 4080 Laptop GPU,5365,12282,6638,43.68,65,62,74.88
2025-07-03T10:35:56.448165,0,NVIDIA GeForce RTX 4080 Laptop GPU,5363,12282,6640,43.67,64,64,74.08
2025-07-03T10:36:06.474431,0,NVIDIA GeForce RTX 4080 Laptop GPU,5363,12282,6640,43.67,71,63,75.48
2025-07-03T10:36:16.500145,0,NVIDIA GeForce RTX 4080 Laptop GPU,5365,12282,6638,43.68,68,63,74.43
2025-07-03T10:36:26.526479,0,NVIDIA GeForce RTX 4080 Laptop GPU,5365,12282,6638,43.68,67,64,75.24
2025-07-03T10:36:36.553286,0,NVIDIA GeForce RTX 4080 Laptop GPU,5363,12282,6640,43.67,69,64,74.75
2025-07-03T10:36:46.579833,0,NVIDIA GeForce RTX 4080 Laptop GPU,5363,12282,6640,43.67,71,65,75.09
