datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T20:15:59.833095,0,NVIDIA GeForce RTX 4080 Laptop GPU,56,12282,11948,0.46,0,55,10.1
2025-07-03T20:16:09.864667,0,NVIDIA GeForce RTX 4080 Laptop GPU,332,12282,11671,2.7,0,55,19.1
2025-07-03T20:16:19.893458,0,NVIDIA GeForce RTX 4080 Laptop GPU,3347,12282,8657,27.25,1,55,20.9
2025-07-03T20:16:29.926655,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,21,56,27.07
2025-07-03T20:16:39.958261,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,20,57,27.58
2025-07-03T20:16:49.999557,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,17,57,27.44
2025-07-03T20:17:00.038245,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,33,57,28.84
2025-07-03T20:17:10.089247,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,23,57,28.12
2025-07-03T20:17:20.130092,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,33,57,29.41
2025-07-03T20:17:30.164586,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,21,57,27.69
2025-07-03T20:17:40.191793,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,20,57,28.33
2025-07-03T20:17:50.246484,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,27,57,28.6
2025-07-03T20:18:00.285755,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,21,58,27.54
2025-07-03T20:18:10.328800,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,29,57,28.42
2025-07-03T20:18:20.361678,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,27,57,27.25
2025-07-03T20:18:30.410677,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,34,58,29.07
2025-07-03T20:18:40.450920,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,31,57,28.24
2025-07-03T20:18:50.499430,0,NVIDIA GeForce RTX 4080 Laptop GPU,5613,12282,6390,45.7,25,57,27.64
2025-07-03T20:19:00.527805,0,NVIDIA GeForce RTX 4080 Laptop GPU,5639,12282,6364,45.91,34,58,28.6
2025-07-03T20:19:10.573657,0,NVIDIA GeForce RTX 4080 Laptop GPU,5639,12282,6364,45.91,22,57,27.91
2025-07-03T20:19:20.607286,0,NVIDIA GeForce RTX 4080 Laptop GPU,5637,12282,6366,45.9,28,58,28.08
2025-07-03T20:19:30.636679,0,NVIDIA GeForce RTX 4080 Laptop GPU,5637,12282,6366,45.9,24,58,27.75
