datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-11T15:09:50.215397,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,43,588.21
2025-07-11T15:10:00.241597,0,NVIDIA GeForce RTX 4080 Laptop GPU,3496,12282,8507,28.46,0,44,17.31
2025-07-11T15:10:10.266115,0,NVIDIA GeForce RTX 4080 Laptop GPU,5443,12282,6561,44.32,47,46,25.83
2025-07-11T15:10:20.292897,0,NVIDIA GeForce RTX 4080 Laptop GPU,5573,12282,6431,45.38,39,53,58.71
