datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-01T10:47:16.641592,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,44,588.21
2025-08-01T10:47:26.666917,0,NVIDIA GeForce RTX 4080 Laptop GPU,506,12282,11498,4.12,3,46,16.95
2025-08-01T10:47:36.696257,0,NVIDIA GeForce RTX 4080 Laptop GPU,5384,12282,6619,43.84,1,47,17.82
2025-08-01T10:47:46.720490,0,NVIDIA GeForce RTX 4080 Laptop GPU,5537,12282,6467,45.08,64,56,66.45
2025-08-01T10:47:56.747144,0,NVIDIA GeForce RTX 4080 Laptop GPU,5537,12282,6467,45.08,59,57,68.52
