datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-13T14:51:44.396097,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11991,0.11,0,51,588.21
2025-08-13T14:51:54.458758,0,NVIDIA GeForce RTX 4080 Laptop GPU,292,12282,11712,2.38,0,51,19.91
2025-08-13T14:52:04.489089,0,NVIDIA GeForce RTX 4080 Laptop GPU,4776,12282,7228,38.89,0,53,30.81
2025-08-13T14:52:14.516781,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,0,57,54.0
2025-08-13T14:52:24.573123,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,46,59,68.21
2025-08-13T14:52:34.603812,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,49,63,69.14
2025-08-13T14:52:44.635546,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,15,63,67.1
2025-08-13T14:52:54.663827,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,45,64,67.26
2025-08-13T14:53:04.692470,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,56,71,59.16
2025-08-13T14:53:14.742925,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,41,65,66.3
2025-08-13T14:53:24.773306,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6414,45.51,69,66,75.6
2025-08-13T14:53:34.800475,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,58,66,75.9
2025-08-13T14:53:44.829135,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6410,45.54,47,68,75.71
