datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-08-14T11:33:32.184173,0,NVIDIA GeForce RTX 4080 Laptop GPU,15,12282,11988,0.12,0,56,9.19
2025-08-14T11:33:42.215531,0,NVIDIA GeForce RTX 4080 Laptop GPU,292,12282,11712,2.38,0,56,18.84
2025-08-14T11:33:52.246007,0,NVIDIA GeForce RTX 4080 Laptop GPU,2622,12282,9382,21.35,1,56,24.21
2025-08-14T11:34:02.276545,0,NVIDIA GeForce RTX 4080 Laptop GPU,5589,12282,6415,45.51,42,65,60.56
2025-08-14T11:34:12.304619,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,46,61,69.09
2025-08-14T11:34:22.335094,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,60,69,74.49
2025-08-14T11:34:32.361853,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,54,61,75.21
2025-08-14T11:34:42.402556,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,61,72,78.22
2025-08-14T11:34:52.427954,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,56,62,72.81
2025-08-14T11:35:02.460723,0,NVIDIA GeForce RTX 4080 Laptop GPU,5593,12282,6411,45.54,48,62,70.84
