datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-09T21:40:20.259156,0,NVIDIA GeForce RTX 4080 Laptop GPU,13,12282,11990,0.11,0,48,3.33
2025-07-09T21:40:30.290046,0,NVIDIA GeForce RTX 4080 Laptop GPU,290,12282,11714,2.36,0,50,18.56
2025-07-09T21:40:40.318142,0,NVIDIA GeForce RTX 4080 Laptop GPU,5372,12282,6631,43.74,1,52,19.11
2025-07-09T21:40:50.350300,0,NVIDIA GeForce RTX 4080 Laptop GPU,5521,12282,6483,44.95,35,54,31.25
