datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T15:20:21.914938,0,NVIDIA GeForce RTX 4080 Laptop GPU,4916,12282,7087,40.03,0,50,17.94
2025-07-03T15:20:31.944491,0,NVIDIA GeForce RTX 4080 Laptop GPU,7721,12282,4283,62.86,1,51,19.19
2025-07-03T15:20:41.973711,0,NVIDIA GeForce RTX 4080 Laptop GPU,10163,12282,1840,82.75,17,51,23.83
2025-07-03T15:20:51.999751,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,32,53,31.15
2025-07-03T15:21:02.028822,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,39,54,32.53
2025-07-03T15:21:12.061005,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,24,54,31.85
2025-07-03T15:21:22.085618,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,34,54,33.05
2025-07-03T15:21:32.118093,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,41,55,29.32
2025-07-03T15:21:42.144890,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,34,56,30.35
2025-07-03T15:21:52.176589,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,40,56,30.27
2025-07-03T15:22:02.211983,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,36,56,29.36
2025-07-03T15:22:12.237547,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,30,57,29.27
2025-07-03T15:22:22.270304,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,28,57,28.55
2025-07-03T15:22:32.295509,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,36,57,29.77
2025-07-03T15:22:42.323463,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,36,57,30.05
2025-07-03T15:22:52.356353,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,31,57,28.27
2025-07-03T15:23:02.392464,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,30,57,29.33
2025-07-03T15:23:12.420365,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,36,57,33.09
2025-07-03T15:23:22.447565,0,NVIDIA GeForce RTX 4080 Laptop GPU,10187,12282,1816,82.94,41,57,31.9
