datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-03T11:26:02.593170,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,37,588.21
2025-07-03T11:26:12.618607,0,NVIDIA GeForce RTX 4080 Laptop GPU,3502,12282,8502,28.51,0,39,18.23
2025-07-03T11:26:22.643124,0,NVIDIA GeForce RTX 4080 Laptop GPU,5266,12282,6738,42.88,68,46,65.14
2025-07-03T11:26:32.664752,0,NVIDIA GeForce RTX 4080 Laptop GPU,5290,12282,6714,43.07,1,46,64.03
2025-07-03T11:26:42.696657,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,60,53,75.07
2025-07-03T11:26:52.717502,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,54,75.2
2025-07-03T11:27:02.747781,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,58,73.95
2025-07-03T11:27:12.774288,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,65,60,75.29
2025-07-03T11:27:22.801534,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,62,75.16
2025-07-03T11:27:32.824273,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,66,63,75.32
2025-07-03T11:27:42.856641,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,64,61,74.26
2025-07-03T11:27:52.887205,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,62,62,73.82
2025-07-03T11:28:02.926973,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,58,63,74.2
2025-07-03T11:28:12.955059,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,57,65,73.4
2025-07-03T11:28:22.983287,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,55,67,74.31
2025-07-03T11:28:33.012229,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,61,67,75.11
2025-07-03T11:28:43.044767,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,61,69,71.81
2025-07-03T11:28:53.074702,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,54,67,75.51
2025-07-03T11:29:03.105181,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,59,67,74.86
2025-07-03T11:29:13.133287,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,59,69,74.34
2025-07-03T11:29:23.162372,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,53,67,69.13
2025-07-03T11:29:33.188185,0,NVIDIA GeForce RTX 4080 Laptop GPU,5292,12282,6712,43.09,52,68,73.55
