datetime,gpu_id,gpu_name,memory_used_mb,memory_total_mb,memory_free_mb,memory_used_percent,gpu_utilization,temperature,power_draw
2025-07-11T14:28:43.866888,0,NVIDIA GeForce RTX 4080 Laptop GPU,10,12282,11993,0.08,0,45,2.42
2025-07-11T14:28:53.892360,0,NVIDIA GeForce RTX 4080 Laptop GPU,562,12282,11442,4.58,4,46,16.06
2025-07-11T14:29:03.918049,0,NVIDIA GeForce RTX 4080 Laptop GPU,5437,12282,6567,44.27,0,46,19.33
2025-07-11T14:29:13.942937,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,38,51,56.92
2025-07-11T14:29:23.970223,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,48,54,56.41
2025-07-11T14:29:34.000185,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,41,53,54.5
2025-07-11T14:29:44.025263,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,39,55,57.51
2025-07-11T14:29:54.058650,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,28,55,56.15
2025-07-11T14:30:04.083704,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,44,56,60.56
2025-07-11T14:30:14.113467,0,NVIDIA GeForce RTX 4080 Laptop GPU,5571,12282,6433,45.36,41,56,59.26
2025-07-11T14:30:24.130795,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,42,57,58.49
2025-07-11T14:30:34.160527,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,32,57,58.46
2025-07-11T14:30:44.187974,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,0,56,51.95
2025-07-11T14:30:54.220489,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,33,56,44.75
2025-07-11T14:31:04.253322,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,29,57,37.91
2025-07-11T14:31:14.279615,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,41,59,57.47
2025-07-11T14:31:24.307679,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,47,56,36.79
2025-07-11T14:31:34.335841,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,25,57,43.89
2025-07-11T14:31:44.362632,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,41,58,57.39
2025-07-11T14:31:54.389560,0,NVIDIA GeForce RTX 4080 Laptop GPU,5597,12282,6407,45.57,39,58,51.41
2025-07-11T14:32:04.435380,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,37,56,34.8
2025-07-11T14:32:14.462065,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,30,57,42.44
2025-07-11T14:32:24.488309,0,NVIDIA GeForce RTX 4080 Laptop GPU,5595,12282,6409,45.55,39,62,56.39
